127,87,1278789840
127,87,1278789840
127,126,1279653900
85,127,1279911960
86,85,1279911060
86,85,1279910580
85,86,1279908360
85,86,1279907460
86,85,1279907400
85,86,1279906440
91,4,1279892880
91,90,1279905960
115,114,1279843620
114,115,1279885140
114,115,1279911660
109,119,1279907040
126,127,1279978560
126,127,1279978620
116,90,1279929540
90,91,1279907400
90,91,1279906200
91,90,1279906020
90,91,1279975680
90,91,1279971060
90,91,1279970640
91,90,1279969260
86,85,1279989060
86,85,1279982640
85,86,1279980300
86,85,1279980180
91,90,1279923240
90,91,1279907460
90,91,1279906200
91,90,1279906020
90,91,1279971060
90,91,1279970640
91,90,1279969260
86,4,1279970160
86,85,1279982640
85,86,1279980300
86,85,1279980180
86,85,1279989060
86,4,1279986600
97,96,1279911240
97,96,1279975140
124,125,1279969380
118,108,1279989720
108,118,1279989660
118,108,1279991460
118,108,1279989720
108,118,1279989660
108,118,1279991940
118,108,1279991460
119,109,1279979700
116,117,1279969800
117,116,1279965240
126,127,1280080140
126,127,1280062860
127,126,1280062140
126,127,1280061420
126,127,1280061420
126,127,1280080140
126,127,1280062860
123,4,1279931640
123,4,1279927980
123,4,1279927920
123,4,1279927860
91,90,1280058000
90,91,1280082600
90,91,1280074860
86,85,1280092200
91,90,1280058000
90,91,1280082600
90,91,1280074860
96,97,1280075760
96,97,1280079960
96,97,1280081640
118,108,1280088000
118,13,1280083680
122,13,1280090820
119,109,1280049000
119,109,1280065260
109,119,1280069760
119,109,1280070180
109,119,1279996800
109,119,1279995180
119,109,1279992540
119,109,1280065200
109,119,1280065080
119,109,1280064900
119,109,1280064660
119,109,1280064660
119,109,1280049720
109,119,1280049600
119,109,1280049000
109,119,1280048880
119,109,1280070120
109,119,1280069760
119,109,1280069640
119,109,1280068500
116,117,1280053800
127,126,1280174100
114,90,1280140680
90,4,1280134620
91,90,1280132880
90,91,1280166240
91,90,1280154000
103,53,1280175720
86,85,1280141580
91,90,1280153940
91,114,1280153760
91,4,1280153640
91,4,1280153580
91,90,1280132880
86,85,1280092200
86,4,1280149500
86,85,1280141580
92,4,1280149080
96,97,1280169240
90,124,1280136240
114,122,1280158500
117,116,1280176620
105,13,1280163180
105,13,1280153400
114,125,1280158740
119,109,1280150460
115,114,1280164920
115,114,1280164800
114,115,1280164020
114,115,1280159580
114,115,1280159400
117,114,1280158920
114,117,1280158800
114,125,1280158740
114,120,1280158560
114,122,1280158500
114,117,1280156760
115,114,1280156580
114,115,1280156460
114,115,1280156460
115,114,1280155740
114,115,1280155020
114,115,1280154120
91,114,1280153820
114,115,1280152140
114,115,1280150460
115,114,1280144700
114,115,1280142060
114,90,1280140680
114,115,1280140320
114,13,1280109000
114,13,1280106840
115,114,1280095980
114,115,1280092500
114,115,1280091900
115,114,1280091660
114,116,1280089680
114,116,1280089080
114,72,1280088900
115,114,1280076900
114,115,1280076420
114,115,1280059020
115,114,1280018160
115,114,1280011260
115,114,1279994040
114,115,1279993860
115,114,1279975560
114,115,1279959960
115,114,1279937160
115,114,1280178960
115,114,1280182260
114,115,1280181180
114,115,1280180880
119,109,1280150460
119,109,1280150400
119,109,1280146680
109,119,1280135100
114,120,1280158560
117,114,1280158920
114,117,1280158800
114,117,1280156760
126,127,1280232060
126,127,1280257200
127,126,1280257200
127,126,1280257200
126,127,1280257140
126,127,1280257080
127,126,1280256960
127,126,1280176200
127,126,1280174040
126,127,1280232060
127,126,1280260620
126,127,1280257200
127,126,1280257200
127,126,1280257200
127,126,1280257200
127,126,1280257140
90,4,1280255640
104,35,1280176200
104,35,1280247480
104,35,1280236620
86,85,1280171160
86,85,1280170200
